shipping ID,order ID,shipping date,return date,shipping providers,delivery status
18426,18426,2023-02-20,,BlueDart,pending
18427,18427,2024-11-26,,BlueDart,pending
18428,18428,2023-04-03,,FedEx,cancelled
18429,18429,2023-07-06,,IndiaPost,delivered
18430,18430,2024-09-25,,BlueDart,pending
18431,18431,2023-12-07,,BlueDart,delivered
18432,18432,2023-04-10,,FedEx,in_transit
18433,18433,2023-09-28,,BlueDart,pending
18434,18434,2023-04-02,,BlueDart,in_transit
18435,18435,2023-05-29,,FedEx,pending
18436,18436,2023-02-08,,FedEx,delivered
18437,18437,2023-11-10,,IndiaPost,delivered
18438,18438,2024-07-25,,BlueDart,delivered
18439,18439,2024-02-21,,FedEx,delivered
18440,18440,2024-03-06,,DHL,in_transit
18441,18441,2023-05-25,,BlueDart,delivered
18442,18442,2023-09-05,,Delhivery,delivered
18443,18443,2024-08-15,,DHL,delivered
18444,18444,2023-03-05,,DHL,delivered
18445,18445,2024-09-01,,DHL,in_transit
18446,18446,2023-12-07,,DHL,in_transit
18447,18447,2024-08-11,,BlueDart,delivered
18448,18448,2023-08-19,,BlueDart,pending
18449,18449,2023-08-27,,IndiaPost,delivered
18450,18450,2024-06-14,,Delhivery,in_transit
18451,18451,2024-07-06,,IndiaPost,delivered
18452,18452,2023-06-19,2023-06-22,BlueDart,returned
18453,18453,2024-11-13,,FedEx,delivered
18454,18454,2023-03-05,,FedEx,in_transit
18455,18455,2023-02-20,,FedEx,delivered
18456,18456,2024-02-27,,BlueDart,delivered
18457,18457,2024-05-24,,DHL,delivered
18458,18458,2024-11-12,,FedEx,delivered
18459,18459,2023-10-15,,FedEx,pending
18460,18460,2023-01-25,,BlueDart,delivered
18461,18461,2024-02-29,,FedEx,in_transit
18462,18462,2023-07-27,,Delhivery,in_transit
18463,18463,2023-11-05,,FedEx,delivered
18464,18464,2023-12-18,,IndiaPost,delivered
18465,18465,2023-02-17,,IndiaPost,cancelled
18466,18466,2023-12-15,,IndiaPost,delivered
18467,18467,2023-11-05,,IndiaPost,delivered
18468,18468,2024-05-16,,FedEx,in_transit
18469,18469,2024-03-29,,Delhivery,delivered
18470,18470,2023-05-17,,BlueDart,delivered
18471,18471,2023-05-31,,DHL,delivered
18472,18472,2023-06-27,2023-07-07,IndiaPost,returned
18473,18473,2023-05-11,,BlueDart,delivered
18474,18474,2024-04-14,2024-04-29,Delhivery,returned
18475,18475,2024-11-29,,BlueDart,delivered
18476,18476,2024-04-03,,BlueDart,delivered
18477,18477,2024-03-02,,BlueDart,cancelled
18478,18478,2023-10-19,,Delhivery,delivered
18479,18479,2023-08-14,,DHL,delivered
18480,18480,2024-10-08,,FedEx,delivered
18481,18481,2024-11-17,2024-11-30,BlueDart,returned
18482,18482,2023-12-17,,Delhivery,delivered
18483,18483,2023-07-30,,Delhivery,pending
18484,18484,2024-06-25,,DHL,delivered
18485,18485,2023-04-05,,IndiaPost,delivered
18486,18486,2024-06-27,,Delhivery,delivered
18487,18487,2024-07-31,,FedEx,cancelled
18488,18488,2023-04-06,,IndiaPost,in_transit
18489,18489,2024-11-15,,IndiaPost,in_transit
18490,18490,2024-11-23,,Delhivery,delivered
18491,18491,2024-10-19,,BlueDart,delivered
18492,18492,2023-12-20,,DHL,in_transit
18493,18493,2023-06-26,,Delhivery,in_transit
18494,18494,2024-02-21,,Delhivery,in_transit
18495,18495,2023-10-26,,BlueDart,delivered
18496,18496,2023-05-31,2023-06-07,Delhivery,returned
18497,18497,2023-10-25,,DHL,delivered
18498,18498,2024-04-13,,Delhivery,delivered
18499,18499,2023-02-25,,Delhivery,cancelled
18500,18500,2023-08-28,,IndiaPost,in_transit
18501,18501,2023-01-23,,BlueDart,delivered
18502,18502,2024-06-18,,IndiaPost,pending
18503,18503,2024-03-31,,DHL,delivered
18504,18504,2023-02-21,,FedEx,delivered
18505,18505,2024-11-10,,DHL,in_transit
18506,18506,2023-01-18,,DHL,delivered
18507,18507,2024-02-21,,FedEx,delivered
18508,18508,2024-06-29,,FedEx,delivered
18509,18509,2024-07-08,,BlueDart,delivered
18510,18510,2023-01-26,,IndiaPost,delivered
18511,18511,2024-09-30,,Delhivery,pending
18512,18512,2024-10-06,,Delhivery,delivered
18513,18513,2024-01-31,,FedEx,delivered
18514,18514,2023-12-09,,Delhivery,in_transit
18515,18515,2023-02-05,,DHL,pending
18516,18516,2024-02-03,,FedEx,in_transit
18517,18517,2023-10-21,,DHL,delivered
18518,18518,2024-07-01,,Delhivery,delivered
18519,18519,2023-10-17,,IndiaPost,pending
18520,18520,2024-04-26,,IndiaPost,delivered
18521,18521,2023-03-22,,Delhivery,delivered
18522,18522,2023-04-06,,DHL,in_transit
18523,18523,2023-04-12,,IndiaPost,delivered
18524,18524,2023-02-08,2023-02-16,DHL,returned
18525,18525,2024-01-17,,FedEx,pending
18526,18526,2024-07-11,,Delhivery,in_transit
18527,18527,2024-03-09,,Delhivery,pending
18528,18528,2024-02-11,,Delhivery,delivered
18529,18529,2024-05-01,,DHL,pending
18530,18530,2023-08-31,,Delhivery,in_transit
18531,18531,2023-09-16,,FedEx,delivered
18532,18532,2023-08-09,,IndiaPost,cancelled
18533,18533,2024-05-20,,FedEx,pending
18534,18534,2023-04-25,2023-04-30,FedEx,returned
18535,18535,2023-01-12,,FedEx,in_transit
18536,18536,2024-02-27,,Delhivery,delivered
18537,18537,2024-10-28,,IndiaPost,delivered
18538,18538,2024-03-04,,Delhivery,delivered
18539,18539,2024-07-05,,DHL,delivered
18540,18540,2024-04-16,,FedEx,delivered
18541,18541,2023-12-21,,DHL,delivered
18542,18542,2024-05-26,,FedEx,in_transit
18543,18543,2024-08-04,,Delhivery,delivered
18544,18544,2023-06-17,,DHL,delivered
18545,18545,2023-09-02,,BlueDart,delivered
18546,18546,2023-06-11,,DHL,in_transit
18547,18547,2023-11-18,2023-11-21,FedEx,returned
18548,18548,2024-09-19,,FedEx,in_transit
18549,18549,2023-09-05,,FedEx,delivered
18550,18550,2023-09-24,,Delhivery,delivered
18551,18551,2024-09-04,,IndiaPost,pending
18552,18552,2023-12-31,,DHL,delivered
18553,18553,2024-01-17,2024-01-31,DHL,returned
18554,18554,2024-08-26,,IndiaPost,delivered
18555,18555,2023-12-11,,Delhivery,delivered
18556,18556,2024-04-30,,FedEx,delivered
18557,18557,2023-03-06,,Delhivery,pending
18558,18558,2023-05-15,,FedEx,delivered
18559,18559,2023-10-13,,Delhivery,delivered
18560,18560,2023-12-17,,Delhivery,delivered
18561,18561,2024-11-11,,FedEx,delivered
18562,18562,2024-11-16,2024-11-24,Delhivery,returned
18563,18563,2024-08-22,,BlueDart,delivered
18564,18564,2023-08-13,,FedEx,delivered
18565,18565,2024-11-09,,DHL,delivered
18566,18566,2024-05-04,,IndiaPost,delivered
18567,18567,2023-10-13,,Delhivery,delivered
18568,18568,2024-05-11,,DHL,delivered
18569,18569,2023-01-14,,DHL,in_transit
18570,18570,2023-04-21,,FedEx,cancelled
18571,18571,2024-08-09,,DHL,delivered
18572,18572,2024-03-29,,IndiaPost,pending
18573,18573,2023-09-21,,DHL,cancelled
18574,18574,2023-12-18,,FedEx,delivered
18575,18575,2024-09-26,,BlueDart,delivered
18576,18576,2024-03-26,,DHL,pending
18577,18577,2023-10-12,,Delhivery,in_transit
18578,18578,2023-04-02,,BlueDart,delivered
18579,18579,2023-07-31,,BlueDart,delivered
18580,18580,2024-11-24,,Delhivery,delivered
18581,18581,2023-11-06,,IndiaPost,delivered
18582,18582,2023-12-03,,Delhivery,in_transit
18583,18583,2023-12-22,,IndiaPost,in_transit
18584,18584,2024-09-15,,IndiaPost,pending
18585,18585,2024-03-07,,FedEx,delivered
18586,18586,2024-05-04,,BlueDart,delivered
18587,18587,2023-10-09,,IndiaPost,in_transit
18588,18588,2023-01-28,,IndiaPost,delivered
18589,18589,2024-10-22,,FedEx,pending
18590,18590,2024-11-02,,FedEx,in_transit
18591,18591,2024-10-28,,FedEx,pending
18592,18592,2024-10-25,,DHL,pending
18593,18593,2024-07-28,,Delhivery,in_transit
18594,18594,2024-04-30,,BlueDart,delivered
18595,18595,2024-08-23,,IndiaPost,cancelled
18596,18596,2024-03-04,,BlueDart,delivered
18597,18597,2023-04-15,2023-04-29,IndiaPost,returned
18598,18598,2023-10-02,,Delhivery,delivered
18599,18599,2024-11-16,,BlueDart,delivered
18600,18600,2023-09-04,,DHL,pending
18601,18601,2024-09-07,,BlueDart,pending
18602,18602,2023-03-11,,FedEx,pending
18603,18603,2023-08-23,,DHL,delivered
18604,18604,2023-09-13,,FedEx,pending
18605,18605,2023-02-07,,DHL,delivered
18606,18606,2023-04-02,,BlueDart,delivered
18607,18607,2023-05-19,,Delhivery,cancelled
18608,18608,2024-08-19,,BlueDart,in_transit
18609,18609,2023-02-19,,BlueDart,delivered
18610,18610,2023-08-07,,IndiaPost,delivered
18611,18611,2023-01-14,,IndiaPost,in_transit
18612,18612,2024-05-08,,DHL,pending
18613,18613,2024-03-14,,Delhivery,delivered
18614,18614,2024-04-03,,DHL,pending
18615,18615,2023-09-27,,Delhivery,pending
18616,18616,2023-06-02,,BlueDart,delivered
18617,18617,2024-05-27,,Delhivery,delivered
18618,18618,2024-07-25,,FedEx,delivered
18619,18619,2023-04-10,,IndiaPost,pending
18620,18620,2023-12-11,,FedEx,delivered
18621,18621,2023-07-04,,Delhivery,pending
18622,18622,2023-05-05,,Delhivery,in_transit
18623,18623,2024-06-01,,IndiaPost,in_transit
18624,18624,2024-01-21,,BlueDart,delivered
18625,18625,2023-06-08,,Delhivery,delivered
18626,18626,2023-08-10,,DHL,in_transit
18627,18627,2024-11-11,,IndiaPost,pending
18628,18628,2024-08-26,,FedEx,delivered
18629,18629,2024-09-17,,BlueDart,delivered
18630,18630,2023-11-27,,BlueDart,in_transit
18631,18631,2024-03-18,,IndiaPost,delivered
18632,18632,2023-09-26,,IndiaPost,in_transit
18633,18633,2023-03-04,,IndiaPost,delivered
18634,18634,2023-10-09,,BlueDart,in_transit
18635,18635,2024-02-22,,Delhivery,delivered
18636,18636,2023-07-23,,BlueDart,pending
18637,18637,2024-08-19,,Delhivery,delivered
18638,18638,2023-04-18,,FedEx,delivered
18639,18639,2023-09-19,,BlueDart,delivered
18640,18640,2023-04-02,,BlueDart,pending
18641,18641,2023-10-17,,FedEx,delivered
18642,18642,2023-02-07,,Delhivery,delivered
18643,18643,2023-07-14,2023-07-17,BlueDart,returned
18644,18644,2023-10-18,,BlueDart,delivered
18645,18645,2023-12-05,,BlueDart,delivered
18646,18646,2024-01-26,,Delhivery,in_transit
18647,18647,2023-07-17,,DHL,in_transit
18648,18648,2024-01-05,,BlueDart,delivered
18649,18649,2023-12-31,,IndiaPost,in_transit
18650,18650,2023-08-13,,FedEx,delivered
18651,18651,2024-08-13,,FedEx,delivered
18652,18652,2024-01-20,,FedEx,delivered
18653,18653,2023-08-30,,IndiaPost,delivered
18654,18654,2024-11-03,,IndiaPost,delivered
18655,18655,2024-08-16,,FedEx,delivered
18656,18656,2024-11-24,,BlueDart,delivered
18657,18657,2024-05-06,,DHL,delivered
18658,18658,2023-09-28,,Delhivery,delivered
18659,18659,2023-07-26,,IndiaPost,delivered
18660,18660,2024-04-16,,DHL,delivered
18661,18661,2024-11-18,,FedEx,delivered
18662,18662,2024-03-19,,DHL,in_transit
18663,18663,2024-09-10,,Delhivery,pending
18664,18664,2023-08-22,,IndiaPost,in_transit
18665,18665,2023-10-21,,FedEx,in_transit
18666,18666,2024-10-04,,DHL,delivered
18667,18667,2024-06-18,,FedEx,in_transit
18668,18668,2024-11-22,,IndiaPost,in_transit
18669,18669,2024-07-04,,FedEx,delivered
18670,18670,2023-11-18,,IndiaPost,cancelled
18671,18671,2024-01-08,,BlueDart,delivered
18672,18672,2024-09-29,,DHL,delivered
18673,18673,2024-01-27,,FedEx,delivered
18674,18674,2023-07-07,,BlueDart,pending
18675,18675,2023-11-03,,DHL,cancelled
18676,18676,2024-01-01,,FedEx,cancelled
18677,18677,2023-03-13,,BlueDart,delivered
18678,18678,2024-06-10,,IndiaPost,in_transit
18679,18679,2023-03-26,,DHL,delivered
18680,18680,2023-10-20,,Delhivery,delivered
18681,18681,2024-07-20,,DHL,pending
18682,18682,2023-12-04,,Delhivery,delivered
18683,18683,2024-08-22,,Delhivery,delivered
18684,18684,2023-08-31,,DHL,delivered
18685,18685,2024-11-06,,BlueDart,delivered
18686,18686,2023-06-01,,DHL,delivered
18687,18687,2023-01-30,,BlueDart,delivered
18688,18688,2024-09-06,,FedEx,delivered
18689,18689,2024-06-16,,BlueDart,delivered
18690,18690,2023-06-13,,IndiaPost,delivered
18691,18691,2024-11-27,,Delhivery,pending
18692,18692,2023-12-27,,FedEx,in_transit
18693,18693,2024-11-05,,DHL,in_transit
18694,18694,2023-12-25,,Delhivery,in_transit
18695,18695,2023-12-01,,DHL,delivered
18696,18696,2023-11-21,,DHL,pending
18697,18697,2023-08-27,,IndiaPost,cancelled
18698,18698,2024-01-19,,Delhivery,delivered
18699,18699,2023-11-17,,IndiaPost,delivered
18700,18700,2023-02-05,,DHL,in_transit
18701,18701,2023-07-09,,FedEx,delivered
18702,18702,2023-05-31,,FedEx,cancelled
18703,18703,2024-09-06,,IndiaPost,in_transit
18704,18704,2024-02-27,,IndiaPost,delivered
18705,18705,2024-06-25,,DHL,delivered
18706,18706,2024-11-04,,DHL,in_transit
18707,18707,2024-04-04,,DHL,delivered
18708,18708,2024-11-21,,DHL,pending
18709,18709,2023-08-11,,IndiaPost,delivered
18710,18710,2023-05-21,2023-05-24,FedEx,returned
18711,18711,2023-10-12,,Delhivery,delivered
18712,18712,2023-12-06,,IndiaPost,in_transit
18713,18713,2024-09-21,,IndiaPost,delivered
18714,18714,2024-02-06,,BlueDart,delivered
18715,18715,2023-07-29,,DHL,in_transit
18716,18716,2024-06-11,,BlueDart,delivered
18717,18717,2023-12-30,,IndiaPost,delivered
18718,18718,2023-05-02,,FedEx,delivered
18719,18719,2024-02-13,,Delhivery,delivered
18720,18720,2024-10-05,,FedEx,delivered
18721,18721,2024-08-17,,BlueDart,pending
18722,18722,2024-02-21,,BlueDart,delivered
18723,18723,2023-09-28,,IndiaPost,delivered
18724,18724,2023-03-03,,IndiaPost,delivered
18725,18725,2023-11-29,,IndiaPost,pending
18726,18726,2024-06-12,,Delhivery,pending
18727,18727,2023-09-19,,BlueDart,delivered
18728,18728,2023-06-21,,IndiaPost,pending
18729,18729,2024-10-22,,IndiaPost,pending
18730,18730,2024-08-05,,IndiaPost,delivered
18731,18731,2024-03-28,,IndiaPost,delivered
18732,18732,2023-04-16,,IndiaPost,delivered
18733,18733,2023-04-15,,FedEx,delivered
18734,18734,2023-03-22,,DHL,in_transit
18735,18735,2024-03-17,,IndiaPost,delivered
18736,18736,2023-04-01,,BlueDart,delivered
18737,18737,2024-08-17,,IndiaPost,delivered
18738,18738,2024-12-05,,FedEx,pending
18739,18739,2023-09-16,,BlueDart,delivered
18740,18740,2023-11-17,,BlueDart,delivered
18741,18741,2024-05-23,2024-06-04,BlueDart,returned
18742,18742,2024-10-25,,DHL,delivered
18743,18743,2024-09-22,,FedEx,delivered
18744,18744,2023-02-16,,DHL,in_transit
18745,18745,2023-05-04,,Delhivery,pending
18746,18746,2024-06-21,,FedEx,delivered
18747,18747,2024-04-30,,DHL,in_transit
18748,18748,2023-04-12,,Delhivery,cancelled
18749,18749,2023-12-26,,FedEx,delivered
18750,18750,2024-07-02,,FedEx,delivered
18751,18751,2023-06-13,,BlueDart,in_transit
18752,18752,2024-09-07,,IndiaPost,delivered
18753,18753,2023-02-17,,IndiaPost,delivered
18754,18754,2024-07-03,,IndiaPost,pending
18755,18755,2024-03-09,,BlueDart,delivered
18756,18756,2023-08-19,,Delhivery,delivered
18757,18757,2024-05-29,,BlueDart,delivered
18758,18758,2024-07-06,,DHL,in_transit
18759,18759,2024-10-17,,FedEx,delivered
18760,18760,2023-09-19,,FedEx,in_transit
18761,18761,2024-05-02,,BlueDart,pending
18762,18762,2024-03-02,,FedEx,delivered
18763,18763,2024-01-08,2024-01-20,Delhivery,returned
18764,18764,2024-09-23,,Delhivery,cancelled
18765,18765,2023-01-11,,IndiaPost,delivered
18766,18766,2023-07-20,,IndiaPost,delivered
18767,18767,2024-01-22,,BlueDart,delivered
18768,18768,2023-05-07,,IndiaPost,delivered
18769,18769,2024-09-29,,FedEx,delivered
18770,18770,2024-04-07,,IndiaPost,delivered
18771,18771,2023-12-10,,FedEx,delivered
18772,18772,2024-07-29,,BlueDart,delivered
18773,18773,2023-11-17,,DHL,delivered
18774,18774,2024-01-28,,DHL,delivered
18775,18775,2023-01-04,,BlueDart,delivered
18776,18776,2023-09-18,,FedEx,delivered
18777,18777,2023-04-16,,DHL,cancelled
18778,18778,2024-04-28,,Delhivery,delivered
18779,18779,2023-12-11,,DHL,cancelled
18780,18780,2023-08-03,,DHL,delivered
18781,18781,2023-11-28,,DHL,in_transit
18782,18782,2023-05-29,,BlueDart,delivered
18783,18783,2024-10-19,,Delhivery,pending
18784,18784,2023-02-14,,FedEx,delivered
18785,18785,2024-08-30,2024-09-03,FedEx,returned
18786,18786,2024-01-01,,IndiaPost,delivered
18787,18787,2024-03-12,,DHL,delivered
18788,18788,2023-08-06,,IndiaPost,delivered
18789,18789,2024-11-16,,DHL,pending
18790,18790,2023-07-26,2023-07-30,Delhivery,returned
18791,18791,2024-02-20,,BlueDart,delivered
18792,18792,2024-12-05,,Delhivery,pending
18793,18793,2024-09-13,,Delhivery,in_transit
18794,18794,2024-01-16,,BlueDart,delivered
18795,18795,2024-11-27,,BlueDart,in_transit
18796,18796,2024-05-13,,IndiaPost,delivered
18797,18797,2023-05-29,,FedEx,delivered
18798,18798,2023-10-20,,FedEx,pending
18799,18799,2023-08-24,,FedEx,delivered
18800,18800,2023-09-03,,IndiaPost,pending
18801,18801,2024-06-22,,FedEx,pending
18802,18802,2024-02-19,,FedEx,pending
18803,18803,2023-02-06,,DHL,delivered
18804,18804,2024-09-08,,Delhivery,delivered
18805,18805,2023-07-30,,BlueDart,delivered
18806,18806,2024-12-07,2024-12-19,FedEx,returned
18807,18807,2024-11-08,,FedEx,delivered
18808,18808,2024-10-30,,FedEx,delivered
18809,18809,2024-07-27,,IndiaPost,delivered
18810,18810,2023-06-06,,IndiaPost,delivered
18811,18811,2024-01-11,,FedEx,delivered
18812,18812,2023-06-09,,DHL,delivered
18813,18813,2023-07-09,,DHL,delivered
18814,18814,2024-03-08,2024-03-21,BlueDart,returned
18815,18815,2023-02-03,,IndiaPost,in_transit
18816,18816,2024-11-17,,IndiaPost,in_transit
18817,18817,2024-10-11,,IndiaPost,delivered
18818,18818,2023-10-01,,DHL,pending
18819,18819,2023-12-31,,Delhivery,cancelled
18820,18820,2023-11-30,2023-12-14,IndiaPost,returned
18821,18821,2024-09-15,,BlueDart,delivered
18822,18822,2024-04-29,,BlueDart,pending
18823,18823,2023-07-23,,DHL,delivered
18824,18824,2023-11-13,,Delhivery,delivered
18825,18825,2023-11-05,,FedEx,delivered
18826,18826,2024-11-03,,Delhivery,in_transit
18827,18827,2023-05-08,,FedEx,delivered
18828,18828,2023-03-12,,DHL,delivered
18829,18829,2024-09-09,,FedEx,pending
18830,18830,2024-09-22,,Delhivery,delivered
18831,18831,2024-09-06,,Delhivery,delivered
18832,18832,2024-01-01,,DHL,delivered
18833,18833,2024-04-08,,BlueDart,delivered
18834,18834,2024-02-02,,IndiaPost,delivered
18835,18835,2023-02-24,,FedEx,delivered
18836,18836,2024-02-23,2024-03-04,IndiaPost,returned
18837,18837,2023-01-17,,FedEx,pending
18838,18838,2023-08-25,,FedEx,delivered
18839,18839,2024-10-17,,BlueDart,delivered
18840,18840,2023-08-03,,IndiaPost,delivered
18841,18841,2024-10-22,,Delhivery,delivered
18842,18842,2023-06-26,,FedEx,delivered
18843,18843,2023-08-13,,IndiaPost,delivered
18844,18844,2024-03-21,,FedEx,delivered
18845,18845,2024-06-26,,BlueDart,delivered
18846,18846,2023-12-19,,Delhivery,delivered
18847,18847,2024-09-13,,IndiaPost,cancelled
18848,18848,2023-02-08,2023-02-12,Delhivery,returned
18849,18849,2024-10-15,,DHL,cancelled
18850,18850,2023-05-28,2023-06-05,Delhivery,returned
18851,18851,2024-09-16,,IndiaPost,delivered
18852,18852,2023-10-10,,IndiaPost,in_transit
18853,18853,2024-08-15,,DHL,delivered
18854,18854,2024-04-22,,Delhivery,pending
18855,18855,2023-05-07,,BlueDart,pending
18856,18856,2024-10-09,,BlueDart,delivered
18857,18857,2023-06-27,,BlueDart,delivered
18858,18858,2023-06-23,,DHL,delivered
18859,18859,2024-07-28,,FedEx,delivered
18860,18860,2023-03-17,2023-03-28,FedEx,returned
18861,18861,2023-06-11,,DHL,pending
18862,18862,2023-12-25,,IndiaPost,delivered
18863,18863,2024-08-13,,DHL,delivered
18864,18864,2023-04-24,,BlueDart,delivered
18865,18865,2024-01-27,2024-01-30,DHL,returned
18866,18866,2024-05-15,,DHL,cancelled
18867,18867,2024-08-29,,FedEx,delivered
18868,18868,2024-10-22,,DHL,in_transit
18869,18869,2024-07-13,,DHL,in_transit
18870,18870,2024-04-03,,DHL,delivered
18871,18871,2023-11-10,,DHL,cancelled
18872,18872,2023-03-30,,BlueDart,delivered
18873,18873,2024-05-20,,IndiaPost,delivered
18874,18874,2024-12-04,,IndiaPost,delivered
18875,18875,2024-06-05,,IndiaPost,in_transit
18876,18876,2023-01-18,,DHL,delivered
18877,18877,2023-12-17,,DHL,in_transit
18878,18878,2024-03-09,,BlueDart,pending
18879,18879,2024-05-07,,BlueDart,pending
18880,18880,2024-05-21,,FedEx,in_transit
18881,18881,2024-02-05,,BlueDart,delivered
18882,18882,2023-06-14,,FedEx,delivered
18883,18883,2024-10-29,,BlueDart,delivered
18884,18884,2024-05-03,,IndiaPost,delivered
18885,18885,2023-06-18,,BlueDart,cancelled
18886,18886,2023-08-20,,DHL,cancelled
18887,18887,2024-10-17,,BlueDart,delivered
18888,18888,2024-09-22,,Delhivery,pending
18889,18889,2023-10-16,,DHL,in_transit
18890,18890,2023-02-02,2023-02-13,FedEx,returned
18891,18891,2023-02-12,,BlueDart,delivered
18892,18892,2023-07-24,,BlueDart,in_transit
18893,18893,2024-03-22,,Delhivery,delivered
18894,18894,2024-02-18,,Delhivery,delivered
18895,18895,2024-03-22,,FedEx,delivered
18896,18896,2024-05-20,,IndiaPost,delivered
18897,18897,2023-01-15,,DHL,delivered
18898,18898,2023-03-21,,Delhivery,delivered
18899,18899,2023-09-14,,FedEx,in_transit
18900,18900,2023-04-28,,IndiaPost,in_transit
18901,18901,2023-03-02,2023-03-17,Delhivery,returned
18902,18902,2024-03-27,,BlueDart,delivered
18903,18903,2024-08-03,,Delhivery,cancelled
18904,18904,2024-06-12,,BlueDart,in_transit
18905,18905,2024-07-28,,Delhivery,delivered
18906,18906,2024-04-21,,DHL,in_transit
18907,18907,2024-06-07,,IndiaPost,in_transit
18908,18908,2023-07-20,,DHL,delivered
18909,18909,2024-12-03,,DHL,pending
18910,18910,2023-05-17,,FedEx,in_transit
18911,18911,2023-06-04,2023-06-12,IndiaPost,returned
18912,18912,2023-07-26,,BlueDart,cancelled
18913,18913,2024-11-19,,IndiaPost,in_transit
18914,18914,2024-11-26,,DHL,in_transit
18915,18915,2024-07-18,,BlueDart,cancelled
18916,18916,2024-03-17,2024-03-30,DHL,returned
18917,18917,2024-01-07,,DHL,pending
18918,18918,2024-11-14,,FedEx,pending
18919,18919,2024-05-04,,Delhivery,delivered
18920,18920,2024-10-27,,FedEx,pending
18921,18921,2023-08-11,,BlueDart,delivered
18922,18922,2023-08-23,,DHL,delivered
18923,18923,2024-08-23,,IndiaPost,delivered
18924,18924,2023-04-23,,Delhivery,delivered
18925,18925,2024-10-26,,BlueDart,delivered
18926,18926,2024-01-01,,DHL,pending
18927,18927,2024-10-16,,FedEx,pending
18928,18928,2023-08-30,,IndiaPost,delivered
18929,18929,2024-05-24,,IndiaPost,in_transit
18930,18930,2023-12-12,2023-12-16,Delhivery,returned
18931,18931,2024-03-18,,FedEx,delivered
18932,18932,2023-12-23,,FedEx,delivered
18933,18933,2024-11-17,,IndiaPost,delivered
18934,18934,2024-05-05,,DHL,cancelled
18935,18935,2023-06-27,,Delhivery,delivered
18936,18936,2024-10-05,2024-10-09,BlueDart,returned
18937,18937,2023-08-01,,BlueDart,delivered
18938,18938,2023-09-21,,BlueDart,delivered
18939,18939,2023-03-15,,IndiaPost,delivered
18940,18940,2024-09-27,,IndiaPost,delivered
18941,18941,2023-07-27,,BlueDart,in_transit
18942,18942,2023-07-09,,Delhivery,delivered
18943,18943,2024-10-11,,FedEx,delivered
18944,18944,2024-07-26,,Delhivery,delivered
18945,18945,2023-04-16,,BlueDart,pending
18946,18946,2024-06-26,,Delhivery,pending
18947,18947,2024-10-09,,Delhivery,in_transit
18948,18948,2023-03-01,2023-03-15,Delhivery,returned
18949,18949,2024-08-08,,Delhivery,delivered
18950,18950,2024-01-20,,IndiaPost,delivered
18951,18951,2024-04-17,,FedEx,delivered
18952,18952,2023-12-12,,FedEx,delivered
18953,18953,2024-05-07,,DHL,delivered
18954,18954,2023-01-31,,IndiaPost,cancelled
18955,18955,2024-06-24,,Delhivery,pending
18956,18956,2023-01-28,,Delhivery,delivered
18957,18957,2023-11-24,,FedEx,delivered
18958,18958,2023-04-23,,FedEx,in_transit
18959,18959,2024-07-31,2024-08-04,Delhivery,returned
18960,18960,2023-08-11,,FedEx,delivered
18961,18961,2023-11-21,,Delhivery,delivered
18962,18962,2023-11-06,2023-11-14,BlueDart,returned
18963,18963,2024-07-02,2024-07-05,Delhivery,returned
18964,18964,2023-12-05,,IndiaPost,delivered
18965,18965,2024-07-14,,FedEx,delivered
18966,18966,2023-02-27,,Delhivery,delivered
18967,18967,2023-05-24,,FedEx,pending
18968,18968,2024-01-27,,DHL,delivered
18969,18969,2024-10-25,,DHL,cancelled
18970,18970,2023-02-28,,BlueDart,delivered
18971,18971,2023-02-04,,BlueDart,in_transit
18972,18972,2023-04-22,,DHL,in_transit
18973,18973,2024-04-02,,Delhivery,delivered
18974,18974,2023-10-16,,BlueDart,delivered
18975,18975,2024-08-07,,BlueDart,delivered
18976,18976,2023-02-26,,IndiaPost,pending
18977,18977,2023-05-27,,DHL,delivered
18978,18978,2023-08-05,,BlueDart,in_transit
18979,18979,2024-03-17,,DHL,in_transit
18980,18980,2024-04-27,,Delhivery,delivered
18981,18981,2023-04-06,,IndiaPost,cancelled
18982,18982,2024-10-31,,FedEx,in_transit
18983,18983,2023-09-04,,Delhivery,in_transit
18984,18984,2024-05-21,,FedEx,delivered
18985,18985,2024-01-04,,FedEx,in_transit
18986,18986,2023-06-13,,BlueDart,delivered
18987,18987,2024-08-18,,DHL,pending
18988,18988,2024-08-03,,FedEx,delivered
18989,18989,2023-10-10,,DHL,in_transit
18990,18990,2024-02-24,,BlueDart,in_transit
18991,18991,2023-07-01,,FedEx,delivered
18992,18992,2024-04-28,,DHL,delivered
18993,18993,2023-08-09,,Delhivery,delivered
18994,18994,2024-08-18,,FedEx,delivered
18995,18995,2023-06-04,,DHL,pending
18996,18996,2023-01-12,,IndiaPost,pending
18997,18997,2023-07-13,,IndiaPost,delivered
18998,18998,2023-05-23,,IndiaPost,delivered
18999,18999,2023-12-31,,IndiaPost,pending
19000,19000,2023-05-26,,IndiaPost,delivered
19001,19001,2024-06-27,2024-07-10,FedEx,returned
19002,19002,2023-06-26,,FedEx,delivered
19003,19003,2024-05-10,,Delhivery,in_transit
19004,19004,2024-02-13,,FedEx,delivered
19005,19005,2024-11-27,,FedEx,delivered
19006,19006,2024-12-02,,BlueDart,delivered
19007,19007,2024-09-08,,FedEx,in_transit
