order item ID,order ID,product ID,quantity,price,total sale
18341,18341,240,1,926.7,926.7
18342,18342,485,4,2942.36,11769.44
18343,18343,136,5,1649.85,8249.25
18344,18344,576,2,4750.13,9500.26
18345,18345,552,2,4268.3,8536.6
18346,18346,729,3,1048.06,3144.18
18347,18347,82,1,3135.33,3135.33
18348,18348,28,1,2595.46,2595.46
18349,18349,188,3,2798.24,8394.72
18350,18350,408,5,103.65,518.25
18351,18351,643,2,1096.67,2193.34
18352,18352,663,1,3048.59,3048.59
18353,18353,466,3,1905.61,5716.83
18354,18354,643,4,1096.67,4386.68
18355,18355,342,1,2393.69,2393.69
18356,18356,603,2,926.2,1852.4
18357,18357,220,2,4253.66,8507.32
18358,18358,408,2,103.65,207.3
18359,18359,340,4,534.28,2137.12
18360,18360,603,4,926.2,3704.8
18361,18361,305,2,3644.15,7288.3
18362,18362,80,3,623.55,1870.65
18363,18363,661,3,1812.68,5438.04
18364,18364,271,2,4056.34,8112.68
18365,18365,13,3,4170.59,12511.77
18366,18366,701,5,2686.32,13431.6
18367,18367,490,2,4456.81,8913.62
18368,18368,29,1,2982.45,2982.45
18369,18369,697,5,1478.72,7393.6
18370,18370,399,5,3766.81,18834.05
18371,18371,523,3,4851.08,14553.24
18372,18372,267,5,3500.23,17501.15
18373,18373,28,4,2595.46,10381.84
18374,18374,250,3,4272.4,12817.2
18375,18375,748,3,2740.59,8221.77
18376,18376,340,4,534.28,2137.12
18377,18377,59,5,273.88,1369.4
18378,18378,370,3,393.34,1180.02
18379,18379,564,3,122.0,366.0
18380,18380,611,1,244.6,244.6
18381,18381,59,3,273.88,821.64
18382,18382,270,3,1503.28,4509.84
18383,18383,35,4,4829.88,19319.52
18384,18384,515,3,273.83,821.49
18385,18385,704,3,715.35,2146.05
18386,18386,497,5,2939.1,14695.5
18387,18387,39,3,3436.95,10310.85
18388,18388,485,2,2942.36,5884.72
18389,18389,224,2,1870.19,3740.38
18390,18390,327,1,2794.05,2794.05
18391,18391,606,2,2330.85,4661.7
18392,18392,605,2,647.15,1294.3
18393,18393,17,4,1556.0,6224.0
18394,18394,149,4,304.82,1219.28
18395,18395,761,1,800.79,800.79
18396,18396,306,4,4880.47,19521.88
18397,18397,42,3,2501.13,7503.39
18398,18398,87,1,3661.55,3661.55
18399,18399,733,3,3342.73,10028.19
18400,18400,391,5,4953.0,24765.0
18401,18401,388,4,928.33,3713.32
18402,18402,572,3,3929.08,11787.24
18403,18403,579,5,2485.98,12429.9
18404,18404,174,4,1171.15,4684.6
18405,18405,573,4,2012.89,8051.56
18406,18406,198,1,4490.7,4490.7
18407,18407,513,2,4667.01,9334.02
18408,18408,740,2,1915.87,3831.74
18409,18409,125,3,1178.28,3534.84
18410,18410,287,1,2354.71,2354.71
18411,18411,270,2,1503.28,3006.56
18412,18412,472,3,4850.9,14552.7
18413,18413,761,3,800.79,2402.37
18414,18414,373,2,517.49,1034.98
18415,18415,301,5,305.82,1529.1
18416,18416,747,3,1950.26,5850.78
18417,18417,662,2,4933.25,9866.5
18418,18418,562,5,1104.17,5520.85
18419,18419,703,2,1716.19,3432.38
18420,18420,187,3,4095.25,12285.75
18421,18421,467,5,1464.27,7321.35
18422,18422,190,3,1247.17,3741.51
18423,18423,12,2,4851.05,9702.1
18424,18424,262,1,4950.77,4950.77
18425,18425,32,1,894.09,894.09
18426,18426,136,2,1649.85,3299.7
18427,18427,534,4,2799.39,11197.56
18428,18428,607,5,1071.35,5356.75
18429,18429,521,1,2990.95,2990.95
18430,18430,555,2,4389.44,8778.88
18431,18431,515,4,273.83,1095.32
18432,18432,192,3,4491.22,13473.66
18433,18433,73,3,77.33,231.99
18434,18434,195,3,1728.2,5184.6
18435,18435,498,2,434.79,869.58
18436,18436,196,5,1778.59,8892.95
18437,18437,518,2,4062.24,8124.48
18438,18438,745,4,1199.45,4797.8
18439,18439,332,5,3801.34,19006.7
18440,18440,354,3,856.53,2569.59
18441,18441,713,1,2384.3,2384.3
18442,18442,249,1,4819.92,4819.92
18443,18443,28,1,2595.46,2595.46
18444,18444,216,4,1224.38,4897.52
18445,18445,492,3,3119.66,9358.98
18446,18446,406,1,4482.84,4482.84
18447,18447,190,5,1247.17,6235.85
18448,18448,485,1,2942.36,2942.36
18449,18449,98,4,2166.33,8665.32
18450,18450,411,1,1630.6,1630.6
18451,18451,373,4,517.49,2069.96
18452,18452,156,4,1248.17,4992.68
18453,18453,359,5,4704.14,23520.7
18454,18454,146,4,232.59,930.36
18455,18455,738,2,4092.17,8184.34
18456,18456,390,3,4043.83,12131.49
18457,18457,339,4,2397.16,9588.64
18458,18458,658,2,1847.26,3694.52
18459,18459,336,2,251.61,503.22
18460,18460,230,1,3174.14,3174.14
18461,18461,433,5,3110.18,15550.9
18462,18462,94,1,2828.32,2828.32
18463,18463,628,5,3749.98,18749.9
18464,18464,209,1,75.05,75.05
18465,18465,408,1,103.65,103.65
18466,18466,12,2,4851.05,9702.1
18467,18467,459,3,328.7,986.1
18468,18468,231,2,3984.32,7968.64
18469,18469,480,1,2639.33,2639.33
18470,18470,713,3,2384.3,7152.9
18471,18471,395,1,1736.98,1736.98
18472,18472,208,1,3334.33,3334.33
18473,18473,394,3,3893.24,11679.72
18474,18474,399,2,3766.81,7533.62
18475,18475,735,4,1826.21,7304.84
18476,18476,519,1,4937.02,4937.02
18477,18477,467,4,1464.27,5857.08
18478,18478,715,2,1776.9,3553.8
18479,18479,492,4,3119.66,12478.64
18480,18480,99,2,175.82,351.64
18481,18481,708,4,4058.88,16235.52
18482,18482,79,4,1824.41,7297.64
18483,18483,705,1,363.71,363.71
18484,18484,374,3,3430.88,10292.64
18485,18485,246,3,4645.18,13935.54
18486,18486,403,2,2551.0,5102.0
18487,18487,761,1,800.79,800.79
18488,18488,479,4,4848.05,19392.2
18489,18489,187,2,4095.25,8190.5
18490,18490,338,3,3533.11,10599.33
18491,18491,464,4,2937.68,11750.72
18492,18492,19,1,2188.13,2188.13
18493,18493,756,2,3980.42,7960.84
18494,18494,151,5,4545.92,22729.6
18495,18495,746,1,4502.89,4502.89
18496,18496,171,2,3403.94,6807.88
18497,18497,324,4,1435.67,5742.68
18498,18498,519,2,4937.02,9874.04
18499,18499,46,1,3329.49,3329.49
18500,18500,174,3,1171.15,3513.45
18501,18501,671,3,908.2,2724.6
18502,18502,590,1,801.92,801.92
18503,18503,396,4,4657.25,18629.0
18504,18504,121,3,4046.83,12140.49
18505,18505,628,5,3749.98,18749.9
18506,18506,278,5,3267.32,16336.6
18507,18507,65,5,1440.63,7203.15
18508,18508,211,2,2766.23,5532.46
18509,18509,470,4,4817.95,19271.8
18510,18510,742,4,1541.82,6167.28
18511,18511,633,3,2582.8,7748.4
18512,18512,365,1,4710.25,4710.25
18513,18513,336,5,251.61,1258.05
18514,18514,6,5,822.17,4110.85
18515,18515,92,1,3580.56,3580.56
18516,18516,577,1,778.01,778.01
18517,18517,454,5,4536.45,22682.25
18518,18518,642,1,1644.29,1644.29
18519,18519,572,2,3929.08,7858.16
18520,18520,381,3,634.92,1904.76
18521,18521,413,2,4755.51,9511.02
18522,18522,160,5,3654.67,18273.35
18523,18523,79,3,1824.41,5473.23
18524,18524,571,3,2594.25,7782.75
18525,18525,10,3,3554.96,10664.88
18526,18526,722,4,947.1,3788.4
18527,18527,543,4,1181.78,4727.12
18528,18528,124,3,594.76,1784.28
18529,18529,402,4,4517.64,18070.56
18530,18530,556,2,2047.24,4094.48
18531,18531,710,5,3423.44,17117.2
18532,18532,737,5,1992.6,9963.0
18533,18533,571,5,2594.25,12971.25
18534,18534,702,1,306.53,306.53
18535,18535,261,2,3094.29,6188.58
18536,18536,276,5,2532.51,12662.55
18537,18537,26,5,3936.62,19683.1
18538,18538,145,5,1459.96,7299.8
18539,18539,42,5,2501.13,12505.65
18540,18540,637,4,2686.46,10745.84
18541,18541,681,4,4094.51,16378.04
18542,18542,756,2,3980.42,7960.84
18543,18543,82,2,3135.33,6270.66
18544,18544,311,5,2222.91,11114.55
18545,18545,655,5,2186.71,10933.55
18546,18546,512,5,2120.3,10601.5
18547,18547,107,1,2081.4,2081.4
18548,18548,289,3,1468.38,4405.14
18549,18549,720,4,3667.79,14671.16
18550,18550,642,5,1644.29,8221.45
18551,18551,707,1,1645.65,1645.65
18552,18552,84,1,364.61,364.61
18553,18553,514,1,4337.02,4337.02
18554,18554,640,4,1917.56,7670.24
18555,18555,471,3,110.16,330.48
18556,18556,152,5,1235.83,6179.15
18557,18557,662,5,4933.25,24666.25
18558,18558,577,3,778.01,2334.03
18559,18559,543,4,1181.78,4727.12
18560,18560,269,1,1829.48,1829.48
18561,18561,613,5,3158.11,15790.55
18562,18562,565,1,1785.41,1785.41
18563,18563,492,3,3119.66,9358.98
18564,18564,552,5,4268.3,21341.5
18565,18565,283,5,1909.14,9545.7
18566,18566,613,5,3158.11,15790.55
18567,18567,296,2,2635.1,5270.2
18568,18568,612,3,4007.08,12021.24
18569,18569,301,3,305.82,917.46
18570,18570,125,1,1178.28,1178.28
18571,18571,468,4,4349.57,17398.28
18572,18572,444,5,1884.68,9423.4
18573,18573,625,5,3110.36,15551.8
18574,18574,576,5,4750.13,23750.65
18575,18575,292,3,234.87,704.61
18576,18576,167,5,1637.86,8189.3
18577,18577,257,3,4683.97,14051.91
18578,18578,688,4,1435.9,5743.6
18579,18579,618,4,1420.54,5682.16
18580,18580,122,3,4485.65,13456.95
18581,18581,497,5,2939.1,14695.5
18582,18582,66,3,2736.35,8209.05
18583,18583,492,5,3119.66,15598.3
18584,18584,151,5,4545.92,22729.6
18585,18585,244,2,1882.29,3764.58
18586,18586,115,3,3185.35,9556.05
18587,18587,341,1,2483.5,2483.5
18588,18588,547,1,612.11,612.11
18589,18589,705,4,363.71,1454.84
18590,18590,148,5,2538.26,12691.3
18591,18591,187,5,4095.25,20476.25
18592,18592,102,2,3200.23,6400.46
18593,18593,436,5,3519.8,17599.0
18594,18594,175,4,3243.61,12974.44
18595,18595,49,3,2756.22,8268.66
18596,18596,400,3,3784.99,11354.97
18597,18597,280,4,3989.17,15956.68
18598,18598,736,2,4392.14,8784.28
18599,18599,93,3,3815.89,11447.67
18600,18600,645,4,642.82,2571.28
18601,18601,268,5,3527.3,17636.5
18602,18602,578,3,4636.61,13909.83
18603,18603,678,4,2019.39,8077.56
18604,18604,60,2,1660.39,3320.78
18605,18605,70,3,4935.09,14805.27
18606,18606,733,2,3342.73,6685.46
18607,18607,468,1,4349.57,4349.57
18608,18608,708,2,4058.88,8117.76
18609,18609,349,4,1904.33,7617.32
18610,18610,714,5,2088.61,10443.05
18611,18611,308,3,1648.63,4945.89
18612,18612,62,2,1393.18,2786.36
18613,18613,163,3,3185.97,9557.91
18614,18614,257,3,4683.97,14051.91
18615,18615,297,4,3861.47,15445.88
18616,18616,151,4,4545.92,18183.68
18617,18617,115,1,3185.35,3185.35
18618,18618,434,5,550.56,2752.8
18619,18619,532,1,4998.6,4998.6
18620,18620,267,4,3500.23,14000.92
18621,18621,617,1,352.34,352.34
18622,18622,601,2,886.23,1772.46
18623,18623,327,2,2794.05,5588.1
18624,18624,388,3,928.33,2784.99
18625,18625,185,1,1326.81,1326.81
18626,18626,496,1,1799.09,1799.09
18627,18627,482,4,3493.96,13975.84
18628,18628,629,1,231.58,231.58
18629,18629,626,3,1876.12,5628.36
18630,18630,62,4,1393.18,5572.72
18631,18631,127,3,4099.17,12297.51
18632,18632,34,2,4746.98,9493.96
18633,18633,118,4,973.52,3894.08
18634,18634,6,5,822.17,4110.85
18635,18635,585,3,3185.33,9555.99
18636,18636,94,5,2828.32,14141.6
18637,18637,283,5,1909.14,9545.7
18638,18638,649,3,3956.4,11869.2
18639,18639,74,4,4086.53,16346.12
18640,18640,550,5,3872.98,19364.9
18641,18641,34,4,4746.98,18987.92
18642,18642,55,5,3009.6,15048.0
18643,18643,369,3,1019.17,3057.51
18644,18644,676,1,4912.77,4912.77
18645,18645,560,4,3120.53,12482.12
18646,18646,173,5,2584.86,12924.3
18647,18647,451,1,3896.88,3896.88
18648,18648,180,1,730.73,730.73
18649,18649,6,1,822.17,822.17
18650,18650,528,3,1403.37,4210.11
18651,18651,171,3,3403.94,10211.82
18652,18652,737,3,1992.6,5977.8
18653,18653,193,3,4507.07,13521.21
18654,18654,302,4,2680.21,10720.84
18655,18655,444,5,1884.68,9423.4
18656,18656,509,4,4751.51,19006.04
18657,18657,182,1,611.69,611.69
18658,18658,214,5,1160.13,5800.65
18659,18659,690,5,975.87,4879.35
18660,18660,637,1,2686.46,2686.46
18661,18661,610,2,3467.45,6934.9
18662,18662,162,5,3179.91,15899.55
18663,18663,437,4,410.18,1640.72
18664,18664,549,5,2625.52,13127.6
18665,18665,760,1,3953.56,3953.56
18666,18666,489,1,4754.54,4754.54
18667,18667,635,4,580.5,2322.0
18668,18668,146,1,232.59,232.59
18669,18669,622,5,1086.28,5431.4
18670,18670,645,3,642.82,1928.46
18671,18671,507,4,4559.09,18236.36
18672,18672,339,1,2397.16,2397.16
18673,18673,183,2,4627.23,9254.46
18674,18674,706,2,4950.3,9900.6
18675,18675,260,3,531.02,1593.06
18676,18676,539,5,2280.19,11400.95
18677,18677,456,3,2488.49,7465.47
18678,18678,674,5,2646.33,13231.65
18679,18679,117,2,4028.18,8056.36
18680,18680,711,1,3813.13,3813.13
18681,18681,40,3,2228.75,6686.25
18682,18682,466,1,1905.61,1905.61
18683,18683,567,2,1991.61,3983.22
18684,18684,442,5,4933.87,24669.35
18685,18685,169,1,251.84,251.84
18686,18686,456,2,2488.49,4976.98
18687,18687,450,4,463.33,1853.32
18688,18688,713,3,2384.3,7152.9
18689,18689,743,5,3750.67,18753.35
18690,18690,553,5,2781.94,13909.7
18691,18691,646,4,4458.11,17832.44
18692,18692,576,3,4750.13,14250.39
18693,18693,14,1,1101.08,1101.08
18694,18694,744,2,2538.47,5076.94
18695,18695,591,2,737.19,1474.38
18696,18696,691,1,1652.21,1652.21
18697,18697,759,1,4474.77,4474.77
18698,18698,303,3,2726.14,8178.42
18699,18699,331,4,1812.06,7248.24
18700,18700,343,2,907.35,1814.7
18701,18701,625,4,3110.36,12441.44
18702,18702,402,3,4517.64,13552.92
18703,18703,74,1,4086.53,4086.53
18704,18704,379,2,4081.62,8163.24
18705,18705,762,4,1593.02,6372.08
18706,18706,47,5,1592.97,7964.85
18707,18707,85,2,1589.36,3178.72
18708,18708,710,5,3423.44,17117.2
18709,18709,509,5,4751.51,23757.55
18710,18710,396,5,4657.25,23286.25
18711,18711,103,5,1606.06,8030.3
18712,18712,731,2,863.12,1726.24
18713,18713,761,5,800.79,4003.95
18714,18714,461,2,631.75,1263.5
18715,18715,588,1,687.95,687.95
18716,18716,643,4,1096.67,4386.68
18717,18717,153,4,767.23,3068.92
18718,18718,24,4,1863.49,7453.96
18719,18719,63,1,4152.25,4152.25
18720,18720,161,4,1870.53,7482.12
18721,18721,455,1,600.43,600.43
18722,18722,6,3,822.17,2466.51
18723,18723,345,2,2022.6,4045.2
18724,18724,116,3,4363.73,13091.19
18725,18725,562,1,1104.17,1104.17
18726,18726,197,5,3643.48,18217.4
18727,18727,620,1,3753.89,3753.89
18728,18728,588,2,687.95,1375.9
18729,18729,597,3,3354.41,10063.23
18730,18730,114,1,4050.2,4050.2
18731,18731,751,2,628.65,1257.3
18732,18732,192,5,4491.22,22456.1
18733,18733,318,3,907.81,2723.43
18734,18734,591,3,737.19,2211.57
18735,18735,697,4,1478.72,5914.88
18736,18736,279,3,3524.74,10574.22
18737,18737,742,4,1541.82,6167.28
18738,18738,46,3,3329.49,9988.47
18739,18739,561,3,3535.19,10605.57
18740,18740,198,1,4490.7,4490.7
18741,18741,481,5,3165.52,15827.6
18742,18742,410,5,501.87,2509.35
18743,18743,624,3,2448.39,7345.17
18744,18744,447,3,4930.71,14792.13
18745,18745,230,4,3174.14,12696.56
18746,18746,126,5,2164.18,10820.9
18747,18747,72,1,1033.64,1033.64
18748,18748,732,5,4082.14,20410.7
18749,18749,291,2,200.98,401.96
18750,18750,371,5,548.85,2744.25
18751,18751,504,1,4078.29,4078.29
18752,18752,307,5,2605.69,13028.45
18753,18753,154,1,2472.79,2472.79
18754,18754,160,4,3654.67,14618.68
18755,18755,371,3,548.85,1646.55
18756,18756,150,4,1429.3,5717.2
18757,18757,563,3,725.04,2175.12
18758,18758,117,4,4028.18,16112.72
18759,18759,416,4,2269.81,9079.24
18760,18760,724,3,3718.55,11155.65
18761,18761,526,1,2370.03,2370.03
18762,18762,460,2,638.15,1276.3
18763,18763,1,3,1903.97,5711.91
18764,18764,171,1,3403.94,3403.94
18765,18765,23,1,1496.12,1496.12
18766,18766,150,1,1429.3,1429.3
18767,18767,177,5,3470.14,17350.7
18768,18768,123,3,1624.12,4872.36
18769,18769,445,3,4073.36,12220.08
18770,18770,676,4,4912.77,19651.08
18771,18771,288,3,2736.09,8208.27
18772,18772,723,1,379.16,379.16
18773,18773,247,2,2169.51,4339.02
18774,18774,430,2,629.48,1258.96
18775,18775,145,4,1459.96,5839.84
18776,18776,693,3,2562.67,7688.01
18777,18777,369,2,1019.17,2038.34
18778,18778,434,3,550.56,1651.68
18779,18779,114,4,4050.2,16200.8
18780,18780,694,3,1249.93,3749.79
18781,18781,62,4,1393.18,5572.72
18782,18782,24,5,1863.49,9317.45
18783,18783,57,2,488.04,976.08
18784,18784,390,4,4043.83,16175.32
18785,18785,83,4,1687.95,6751.8
18786,18786,627,4,2339.55,9358.2
18787,18787,595,4,4489.1,17956.4
18788,18788,493,4,1423.04,5692.16
18789,18789,627,4,2339.55,9358.2
18790,18790,76,3,3658.59,10975.77
18791,18791,160,1,3654.67,3654.67
18792,18792,665,4,553.82,2215.28
18793,18793,64,1,1815.93,1815.93
18794,18794,736,5,4392.14,21960.7
18795,18795,516,5,180.52,902.6
18796,18796,167,2,1637.86,3275.72
18797,18797,130,4,2578.2,10312.8
18798,18798,407,2,1976.55,3953.1
18799,18799,711,2,3813.13,7626.26
18800,18800,84,2,364.61,729.22
18801,18801,548,2,3374.29,6748.58
18802,18802,700,3,2431.64,7294.92
18803,18803,437,4,410.18,1640.72
18804,18804,17,3,1556.0,4668.0
18805,18805,598,2,902.98,1805.96
18806,18806,251,4,1507.52,6030.08
18807,18807,500,5,4931.74,24658.7
18808,18808,616,3,4608.32,13824.96
18809,18809,462,5,3263.59,16317.95
18810,18810,330,4,1276.27,5105.08
18811,18811,449,2,1912.48,3824.96
18812,18812,761,4,800.79,3203.16
18813,18813,316,2,3495.07,6990.14
18814,18814,465,5,4812.75,24063.75
18815,18815,296,4,2635.1,10540.4
18816,18816,206,4,95.53,382.12
18817,18817,305,4,3644.15,14576.6
18818,18818,337,3,4284.53,12853.59
18819,18819,378,1,165.2,165.2
18820,18820,210,3,846.0,2538.0
18821,18821,163,5,3185.97,15929.85
18822,18822,394,2,3893.24,7786.48
18823,18823,20,5,1491.58,7457.9
18824,18824,720,4,3667.79,14671.16
18825,18825,401,1,560.46,560.46
18826,18826,551,4,2624.81,10499.24
18827,18827,50,3,965.03,2895.09
18828,18828,92,2,3580.56,7161.12
18829,18829,468,5,4349.57,21747.85
18830,18830,710,3,3423.44,10270.32
18831,18831,201,1,3228.06,3228.06
18832,18832,176,3,913.11,2739.33
18833,18833,417,3,1501.39,4504.17
18834,18834,662,1,4933.25,4933.25
18835,18835,46,5,3329.49,16647.45
18836,18836,89,2,4441.7,8883.4
18837,18837,228,3,1995.83,5987.49
18838,18838,15,4,950.03,3800.12
18839,18839,349,5,1904.33,9521.65
18840,18840,165,5,496.93,2484.65
18841,18841,458,1,2369.87,2369.87
18842,18842,586,5,1238.72,6193.6
18843,18843,316,4,3495.07,13980.28
18844,18844,621,5,963.38,4816.9
18845,18845,269,2,1829.48,3658.96
18846,18846,147,1,3067.34,3067.34
18847,18847,496,4,1799.09,7196.36
18848,18848,305,2,3644.15,7288.3
18849,18849,279,1,3524.74,3524.74
18850,18850,55,1,3009.6,3009.6
18851,18851,465,2,4812.75,9625.5
18852,18852,522,5,1935.41,9677.05
18853,18853,184,4,4392.83,17571.32
18854,18854,116,4,4363.73,17454.92
18855,18855,360,3,2898.6,8695.8
18856,18856,185,3,1326.81,3980.43
18857,18857,558,1,192.47,192.47
18858,18858,568,3,2215.5,6646.5
18859,18859,621,4,963.38,3853.52
18860,18860,274,4,4570.54,18282.16
18861,18861,580,3,1328.31,3984.93
18862,18862,315,3,4188.1,12564.3
18863,18863,132,1,1149.43,1149.43
18864,18864,143,4,2511.38,10045.52
18865,18865,671,5,908.2,4541.0
18866,18866,716,4,4651.17,18604.68
18867,18867,574,1,3129.33,3129.33
18868,18868,161,2,1870.53,3741.06
18869,18869,430,3,629.48,1888.44
18870,18870,252,2,1956.23,3912.46
18871,18871,434,3,550.56,1651.68
18872,18872,148,3,2538.26,7614.78
18873,18873,450,5,463.33,2316.65
18874,18874,321,5,2768.67,13843.35
18875,18875,765,3,215.99,647.97
18876,18876,536,4,4726.59,18906.36
18877,18877,142,1,1296.32,1296.32
18878,18878,561,1,3535.19,3535.19
18879,18879,613,3,3158.11,9474.33
18880,18880,157,1,3377.07,3377.07
18881,18881,149,1,304.82,304.82
18882,18882,187,4,4095.25,16381.0
18883,18883,640,4,1917.56,7670.24
18884,18884,565,3,1785.41,5356.23
18885,18885,504,1,4078.29,4078.29
18886,18886,599,3,1001.83,3005.49
18887,18887,733,4,3342.73,13370.92
18888,18888,206,1,95.53,95.53
18889,18889,575,4,4318.7,17274.8
18890,18890,711,2,3813.13,7626.26
18891,18891,663,1,3048.59,3048.59
18892,18892,81,2,4322.36,8644.72
18893,18893,34,2,4746.98,9493.96
18894,18894,224,4,1870.19,7480.76
18895,18895,389,4,3765.54,15062.16
18896,18896,42,5,2501.13,12505.65
18897,18897,237,1,1439.82,1439.82
18898,18898,212,5,3474.88,17374.4
18899,18899,712,3,2998.41,8995.23
18900,18900,328,3,3078.02,9234.06
18901,18901,508,4,4121.56,16486.24
18902,18902,600,3,252.3,756.9
18903,18903,409,2,4531.64,9063.28
18904,18904,302,3,2680.21,8040.63
18905,18905,96,5,2494.29,12471.45
18906,18906,647,1,2988.28,2988.28
18907,18907,12,4,4851.05,19404.2
18908,18908,624,1,2448.39,2448.39
18909,18909,135,4,4717.4,18869.6
18910,18910,365,3,4710.25,14130.75
18911,18911,429,3,1787.03,5361.09
18912,18912,132,4,1149.43,4597.72
18913,18913,412,1,4752.81,4752.81
18914,18914,46,2,3329.49,6658.98
18915,18915,701,4,2686.32,10745.28
18916,18916,720,2,3667.79,7335.58
18917,18917,552,5,4268.3,21341.5
18918,18918,372,4,140.2,560.8
18919,18919,283,4,1909.14,7636.56
18920,18920,395,2,1736.98,3473.96
18921,18921,513,2,4667.01,9334.02
18922,18922,149,3,304.82,914.46
18923,18923,715,1,1776.9,1776.9
18924,18924,215,3,3575.29,10725.87
18925,18925,700,3,2431.64,7294.92
18926,18926,580,2,1328.31,2656.62
18927,18927,642,4,1644.29,6577.16
18928,18928,340,4,534.28,2137.12
18929,18929,491,2,2305.5,4611.0
18930,18930,197,4,3643.48,14573.92
18931,18931,650,1,2517.29,2517.29
18932,18932,73,5,77.33,386.65
18933,18933,3,4,3673.37,14693.48
18934,18934,99,4,175.82,703.28
18935,18935,388,3,928.33,2784.99
18936,18936,647,2,2988.28,5976.56
18937,18937,16,4,957.85,3831.4
18938,18938,348,2,274.25,548.5
18939,18939,615,3,4374.21,13122.63
18940,18940,370,1,393.34,393.34
18941,18941,269,5,1829.48,9147.4
18942,18942,748,1,2740.59,2740.59
18943,18943,701,5,2686.32,13431.6
18944,18944,724,1,3718.55,3718.55
18945,18945,685,5,4650.41,23252.05
18946,18946,760,1,3953.56,3953.56
18947,18947,196,2,1778.59,3557.18
18948,18948,664,5,1224.27,6121.35
18949,18949,224,2,1870.19,3740.38
18950,18950,86,3,1659.66,4978.98
18951,18951,700,4,2431.64,9726.56
18952,18952,638,3,1250.23,3750.69
18953,18953,700,3,2431.64,7294.92
18954,18954,261,5,3094.29,15471.45
18955,18955,633,5,2582.8,12914.0
18956,18956,160,3,3654.67,10964.01
18957,18957,761,1,800.79,800.79
18958,18958,88,4,3205.91,12823.64
18959,18959,357,2,181.23,362.46
18960,18960,648,2,3411.56,6823.12
18961,18961,431,1,757.81,757.81
18962,18962,210,4,846.0,3384.0
18963,18963,748,1,2740.59,2740.59
18964,18964,73,2,77.33,154.66
18965,18965,629,1,231.58,231.58
18966,18966,711,5,3813.13,19065.65
18967,18967,499,2,4873.25,9746.5
18968,18968,764,5,3732.53,18662.65
18969,18969,651,4,480.26,1921.04
18970,18970,724,5,3718.55,18592.75
18971,18971,365,1,4710.25,4710.25
18972,18972,258,4,3495.35,13981.4
18973,18973,609,3,2541.92,7625.76
18974,18974,342,4,2393.69,9574.76
18975,18975,159,3,1226.31,3678.93
18976,18976,227,3,4866.4,14599.2
18977,18977,342,4,2393.69,9574.76
18978,18978,465,3,4812.75,14438.25
18979,18979,571,5,2594.25,12971.25
18980,18980,363,5,2318.35,11591.75
18981,18981,230,4,3174.14,12696.56
18982,18982,626,3,1876.12,5628.36
18983,18983,135,1,4717.4,4717.4
18984,18984,293,4,4121.87,16487.48
18985,18985,477,3,415.29,1245.87
18986,18986,3,3,3673.37,11020.11
18987,18987,532,3,4998.6,14995.8
18988,18988,621,1,963.38,963.38
18989,18989,170,5,2974.92,14874.6
18990,18990,402,2,4517.64,9035.28
18991,18991,129,1,84.41,84.41
18992,18992,87,2,3661.55,7323.1
18993,18993,461,5,631.75,3158.75
18994,18994,230,3,3174.14,9522.42
18995,18995,686,2,2805.98,5611.96
18996,18996,159,2,1226.31,2452.62
18997,18997,66,1,2736.35,2736.35
18998,18998,336,5,251.61,1258.05
18999,18999,361,4,1971.44,7885.76
19000,19000,254,2,1618.76,3237.52
19001,19001,405,1,1634.25,1634.25
19002,19002,149,3,304.82,914.46
19003,19003,706,5,4950.3,24751.5
19004,19004,512,3,2120.3,6360.9
19005,19005,308,3,1648.63,4945.89
19006,19006,292,4,234.87,939.48
19007,19007,399,2,3766.81,7533.62
19008,19008,101,4,205.57,822.28
19009,19009,329,1,2127.02,2127.02
19010,19010,512,4,2120.3,8481.2
19011,19011,385,1,3688.6,3688.6
19012,19012,16,2,957.85,1915.7
19013,19013,728,2,3986.57,7973.14
19014,19014,728,4,3986.57,15946.28
19015,19015,39,3,3436.95,10310.85
19016,19016,496,4,1799.09,7196.36
19017,19017,11,5,151.89,759.45
19018,19018,30,2,279.93,559.86
19019,19019,168,5,973.27,4866.35
19020,19020,390,5,4043.83,20219.15
19021,19021,491,5,2305.5,11527.5
19022,19022,380,3,1445.18,4335.54
19023,19023,690,2,975.87,1951.74
19024,19024,436,2,3519.8,7039.6
19025,19025,712,2,2998.41,5996.82
19026,19026,464,4,2937.68,11750.72
19027,19027,21,1,3078.67,3078.67
19028,19028,324,2,1435.67,2871.34
19029,19029,347,3,3193.71,9581.13
19030,19030,291,3,200.98,602.94
19031,19031,636,1,2264.69,2264.69
19032,19032,641,4,149.35,597.4
19033,19033,400,3,3784.99,11354.97
19034,19034,543,1,1181.78,1181.78
19035,19035,59,3,273.88,821.64
19036,19036,742,1,1541.82,1541.82
19037,19037,530,3,4330.38,12991.14
19038,19038,293,4,4121.87,16487.48
19039,19039,633,4,2582.8,10331.2
19040,19040,138,3,3529.94,10589.82
19041,19041,279,3,3524.74,10574.22
19042,19042,531,5,4073.86,20369.3
19043,19043,369,2,1019.17,2038.34
19044,19044,503,4,1582.16,6328.64
19045,19045,734,3,2639.17,7917.51
19046,19046,297,2,3861.47,7722.94
19047,19047,702,3,306.53,919.59
19048,19048,364,2,2750.8,5501.6
19049,19049,210,2,846.0,1692.0
19050,19050,454,4,4536.45,18145.8
