order ID,order date,customer ID,seller ID,order status
15442,2023-04-12,517,13,delivered
15443,2024-02-18,651,15,cancelled
15444,2024-09-16,886,16,shipped
15445,2024-05-05,103,25,shipped
15446,2023-04-15,859,3,processing
15447,2024-08-30,770,5,delivered
15448,2023-07-31,692,27,delivered
15449,2023-11-14,246,39,delivered
15450,2024-01-04,148,33,delivered
15451,2024-08-18,533,40,delivered
15452,2024-10-14,819,38,processing
15453,2024-10-12,670,4,delivered
15454,2023-01-06,176,43,delivered
15455,2024-10-07,769,38,delivered
15456,2023-02-08,419,50,delivered
15457,2023-07-06,777,52,delivered
15458,2023-12-27,113,52,processing
15459,2023-12-02,168,53,delivered
15460,2024-02-28,533,2,delivered
15461,2023-12-02,80,19,shipped
15462,2024-10-16,228,51,delivered
15463,2023-06-18,37,18,shipped
15464,2023-07-11,603,11,delivered
15465,2024-10-06,327,35,processing
15466,2023-02-23,152,11,delivered
15467,2024-03-02,178,33,shipped
15468,2024-04-22,182,2,delivered
15469,2023-12-20,468,1,delivered
15470,2024-04-30,622,33,processing
15471,2023-05-01,872,13,delivered
15472,2024-08-19,109,27,delivered
15473,2023-04-09,156,1,delivered
15474,2023-10-08,260,42,delivered
15475,2023-02-22,396,29,shipped
15476,2024-01-17,579,45,shipped
15477,2024-04-13,260,40,delivered
15478,2024-10-20,271,22,delivered
15479,2024-06-01,412,39,cancelled
15480,2024-01-14,37,20,delivered
15481,2024-10-14,393,44,shipped
15482,2023-12-01,782,40,delivered
15483,2024-01-28,635,45,processing
15484,2024-02-22,224,2,delivered
15485,2023-10-14,195,41,delivered
15486,2024-08-09,367,52,delivered
15487,2023-05-10,894,17,shipped
15488,2024-01-24,594,50,delivered
15489,2024-05-20,562,48,shipped
15490,2024-09-24,78,41,delivered
15491,2024-09-10,537,5,delivered
15492,2023-12-23,807,52,processing
15493,2024-03-26,538,48,delivered
15494,2023-10-03,572,26,delivered
15495,2023-11-24,308,13,delivered
15496,2024-09-26,582,55,returned
15497,2024-10-13,666,34,delivered
15498,2024-09-18,560,55,delivered
15499,2023-04-07,566,30,delivered
15500,2024-08-18,883,44,delivered
15501,2024-10-25,372,41,delivered
15502,2023-09-10,385,2,processing
15503,2023-12-30,114,12,delivered
15504,2024-06-29,277,22,shipped
15505,2024-01-29,462,38,delivered
15506,2024-11-26,622,13,cancelled
15507,2023-11-15,72,48,returned
15508,2024-05-14,409,52,delivered
15509,2024-07-08,530,25,delivered
15510,2023-12-12,15,40,shipped
15511,2024-08-22,42,39,delivered
15512,2024-01-18,20,47,delivered
15513,2023-10-16,16,37,returned
15514,2023-03-17,647,21,delivered
15515,2023-10-03,733,18,delivered
15516,2024-05-28,607,53,processing
15517,2024-10-06,93,19,delivered
15518,2023-06-26,81,13,delivered
15519,2023-09-06,78,55,delivered
15520,2023-04-18,863,25,delivered
15521,2024-04-28,498,16,cancelled
15522,2024-11-03,658,45,cancelled
15523,2024-03-24,832,29,delivered
15524,2024-03-07,495,46,processing
15525,2024-01-23,26,16,delivered
15526,2023-03-03,709,22,shipped
15527,2024-05-25,656,44,delivered
15528,2024-02-26,456,12,delivered
15529,2024-04-08,77,43,delivered
15530,2024-09-21,314,26,delivered
15531,2024-07-02,352,28,delivered
15532,2024-06-30,201,55,delivered
15533,2024-10-11,303,28,returned
15534,2024-11-23,327,23,returned
15535,2024-02-11,123,39,processing
15536,2023-03-18,178,30,delivered
15537,2023-11-18,302,36,delivered
15538,2024-07-05,8,38,delivered
15539,2023-01-20,2,55,delivered
15540,2023-02-09,146,14,delivered
15541,2023-02-17,548,31,delivered
15542,2024-05-26,600,46,delivered
15543,2023-12-17,631,12,processing
15544,2023-09-16,482,47,shipped
15545,2023-03-15,42,11,delivered
15546,2024-05-27,358,4,shipped
15547,2023-08-13,651,25,delivered
15548,2023-07-05,571,43,delivered
15549,2024-04-01,692,25,delivered
15550,2024-01-27,714,44,processing
15551,2023-09-11,221,20,delivered
15552,2024-03-25,49,8,delivered
15553,2023-07-09,360,24,delivered
15554,2024-07-10,454,18,delivered
15555,2023-06-10,752,38,delivered
15556,2023-04-22,640,9,shipped
15557,2024-07-01,842,24,delivered
15558,2024-05-10,798,49,shipped
15559,2023-05-08,28,5,delivered
15560,2023-03-23,93,48,delivered
15561,2024-08-09,691,45,shipped
15562,2024-06-27,217,13,delivered
15563,2023-08-18,484,21,delivered
15564,2024-04-05,539,9,delivered
15565,2023-03-28,639,2,shipped
15566,2023-12-21,98,53,shipped
15567,2023-01-14,308,48,delivered
15568,2023-10-02,418,1,delivered
15569,2023-02-22,300,8,shipped
15570,2023-11-29,560,24,delivered
15571,2023-10-23,354,34,delivered
15572,2023-11-08,784,10,shipped
15573,2023-02-01,700,45,shipped
15574,2023-09-11,815,1,delivered
15575,2024-06-13,110,35,shipped
15576,2023-09-16,843,41,delivered
15577,2024-05-15,527,55,processing
15578,2023-09-16,504,55,delivered
15579,2023-10-24,102,26,delivered
15580,2024-01-30,606,4,delivered
15581,2024-10-27,184,31,delivered
15582,2023-03-18,219,5,delivered
15583,2023-01-24,129,23,shipped
15584,2024-03-01,665,34,delivered
15585,2024-10-26,320,15,shipped
15586,2024-11-23,604,3,delivered
15587,2023-12-05,555,19,shipped
15588,2023-11-24,782,43,delivered
15589,2024-03-27,482,39,delivered
15590,2024-01-24,248,39,delivered
15591,2024-03-19,68,27,delivered
15592,2024-09-03,270,22,delivered
15593,2024-06-06,720,49,delivered
15594,2023-12-14,738,15,returned
15595,2023-11-20,717,40,processing
15596,2024-03-23,657,42,processing
15597,2023-11-15,92,15,delivered
15598,2023-11-17,650,32,processing
15599,2023-01-12,495,31,delivered
15600,2023-05-02,529,52,delivered
15601,2023-12-08,392,39,delivered
15602,2024-07-29,514,17,delivered
15603,2023-07-15,440,55,delivered
15604,2024-01-01,762,52,delivered
15605,2023-08-30,833,53,delivered
15606,2023-03-15,439,13,shipped
15607,2024-11-01,631,38,cancelled
15608,2024-08-21,197,37,delivered
15609,2023-02-24,355,16,delivered
15610,2024-05-18,214,28,shipped
15611,2023-09-01,107,34,delivered
15612,2024-11-27,208,32,cancelled
15613,2023-07-31,629,24,processing
15614,2023-06-17,9,37,delivered
15615,2024-02-02,142,5,delivered
15616,2024-08-07,842,44,returned
15617,2023-05-15,534,23,returned
15618,2024-05-11,784,50,delivered
15619,2023-02-12,681,21,delivered
15620,2024-10-05,707,1,shipped
15621,2023-02-26,412,13,delivered
15622,2024-10-01,94,52,cancelled
15623,2023-12-10,705,44,processing
15624,2023-11-10,342,8,shipped
15625,2024-11-12,288,1,delivered
15626,2024-11-24,692,15,shipped
15627,2024-03-31,267,10,delivered
15628,2023-03-30,532,1,delivered
15629,2023-12-21,852,14,delivered
15630,2024-01-06,225,45,delivered
15631,2023-12-27,169,52,processing
15632,2024-02-03,323,42,processing
15633,2023-01-14,556,37,delivered
15634,2024-05-12,700,41,delivered
15635,2024-05-13,95,46,delivered
15636,2023-03-22,362,21,delivered
15637,2024-02-04,647,1,shipped
15638,2024-02-02,606,47,delivered
15639,2024-04-22,566,27,cancelled
15640,2023-03-01,594,51,shipped
15641,2024-03-14,464,52,delivered
15642,2023-07-16,781,31,delivered
15643,2023-12-21,801,7,delivered
15644,2024-06-25,647,18,delivered
15645,2024-05-08,670,36,delivered
15646,2023-03-25,511,24,delivered
15647,2024-02-18,267,53,returned
15648,2024-11-09,326,38,delivered
15649,2023-04-20,789,35,shipped
15650,2024-08-20,800,4,delivered
15651,2024-05-06,133,2,delivered
15652,2024-06-25,362,35,delivered
15653,2023-07-17,349,18,delivered
15654,2023-07-21,547,2,delivered
15655,2024-09-26,763,27,shipped
15656,2023-09-09,559,40,delivered
15657,2023-02-14,268,7,shipped
15658,2024-02-25,805,41,processing
15659,2023-03-29,44,31,processing
15660,2024-07-11,278,41,shipped
15661,2024-03-25,139,34,delivered
15662,2024-09-04,855,7,returned
15663,2024-07-03,311,45,cancelled
15664,2023-03-20,237,29,shipped
15665,2023-09-24,266,8,delivered
15666,2024-06-26,170,33,delivered
15667,2023-10-20,216,3,processing
15668,2024-11-11,117,40,processing
15669,2024-05-30,238,32,shipped
15670,2023-01-11,256,19,shipped
15671,2024-09-07,756,4,delivered
15672,2023-03-12,848,10,delivered
15673,2023-04-09,844,18,shipped
15674,2024-05-29,434,19,delivered
15675,2024-08-28,416,53,shipped
15676,2024-01-11,88,12,processing
15677,2023-07-22,234,11,delivered
15678,2023-09-03,609,32,delivered
15679,2023-08-29,530,6,processing
15680,2023-08-17,111,38,delivered
15681,2023-06-20,721,55,delivered
15682,2024-03-02,853,28,shipped
15683,2024-09-22,577,26,processing
15684,2023-08-03,635,8,processing
15685,2023-05-11,238,54,delivered
15686,2024-08-10,364,10,delivered
15687,2024-06-03,409,22,processing
15688,2024-10-13,635,34,delivered
15689,2023-04-26,287,45,delivered
15690,2023-04-11,218,51,delivered
15691,2024-01-15,403,22,delivered
15692,2024-03-06,222,22,delivered
15693,2023-12-03,345,6,delivered
15694,2024-02-24,484,31,delivered
15695,2023-05-07,113,36,returned
15696,2023-12-02,18,11,delivered
15697,2024-04-05,452,18,delivered
15698,2023-10-30,219,34,delivered
15699,2024-04-20,161,3,delivered
15700,2023-11-12,70,49,cancelled
15701,2023-08-22,7,41,processing
15702,2023-08-01,1,51,processing
15703,2023-10-15,870,50,processing
15704,2023-01-17,99,38,cancelled
15705,2024-04-12,599,36,delivered
15706,2024-08-14,592,17,delivered
15707,2023-09-06,315,30,delivered
15708,2023-02-02,34,55,delivered
15709,2024-11-21,226,30,shipped
15710,2023-07-04,479,51,delivered
15711,2023-03-30,491,53,shipped
15712,2023-09-16,223,43,delivered
15713,2024-05-31,692,50,delivered
15714,2023-07-25,520,31,delivered
15715,2024-02-07,243,32,processing
15716,2023-10-18,88,48,shipped
15717,2023-03-24,480,19,returned
15718,2023-08-20,309,9,processing
15719,2024-05-22,655,49,delivered
15720,2024-03-04,540,16,delivered
15721,2023-03-25,468,38,shipped
15722,2023-04-25,142,19,shipped
15723,2024-03-24,90,30,delivered
15724,2024-07-23,698,36,delivered
15725,2023-09-02,313,11,delivered
15726,2024-02-21,180,52,delivered
15727,2023-04-30,549,15,cancelled
15728,2023-08-06,2,24,shipped
15729,2023-01-15,34,41,delivered
15730,2024-06-21,314,21,delivered
15731,2023-10-08,226,43,shipped
15732,2024-07-25,585,10,shipped
15733,2024-05-10,364,42,delivered
15734,2024-08-03,885,51,shipped
15735,2023-07-19,507,25,shipped
15736,2023-05-10,116,32,delivered
15737,2024-11-11,114,33,cancelled
15738,2024-05-17,542,49,delivered
15739,2024-08-06,595,51,delivered
15740,2023-01-10,479,50,delivered
15741,2023-09-06,720,24,delivered
15742,2024-06-03,107,21,delivered
15743,2023-02-24,315,26,shipped
15744,2024-02-02,698,17,delivered
15745,2023-10-28,888,19,processing
15746,2023-01-13,152,3,shipped
15747,2023-06-15,662,13,delivered
15748,2023-07-19,160,2,delivered
15749,2023-03-20,75,41,delivered
15750,2024-03-18,349,45,delivered
15751,2023-06-19,682,32,delivered
15752,2023-07-14,187,33,delivered
15753,2024-09-20,856,32,delivered
15754,2023-11-23,339,42,delivered
15755,2023-10-02,823,53,delivered
15756,2024-05-21,389,25,processing
15757,2024-09-28,494,3,delivered
15758,2023-01-18,169,42,delivered
15759,2023-11-10,825,51,delivered
15760,2024-03-03,53,7,delivered
15761,2023-08-11,257,49,shipped
15762,2024-06-24,572,25,delivered
15763,2024-11-11,222,23,delivered
15764,2024-10-22,588,28,delivered
15765,2023-07-06,46,12,delivered
15766,2023-06-08,260,8,delivered
15767,2024-11-01,15,50,delivered
15768,2023-11-18,849,35,delivered
15769,2023-05-26,628,25,delivered
15770,2024-05-09,12,30,returned
15771,2023-07-19,1,32,delivered
15772,2023-07-07,77,36,delivered
15773,2024-09-07,542,32,shipped
15774,2023-04-24,714,53,processing
15775,2023-02-15,841,25,shipped
15776,2023-07-08,50,26,processing
15777,2024-02-29,642,8,delivered
15778,2023-03-28,6,5,delivered
15779,2023-11-27,75,43,processing
15780,2024-03-15,346,2,processing
15781,2024-08-17,860,19,delivered
15782,2023-06-10,333,3,delivered
15783,2024-07-26,678,12,shipped
15784,2023-06-14,844,39,delivered
15785,2024-04-18,851,32,cancelled
15786,2023-10-29,274,6,delivered
15787,2023-03-22,510,55,shipped
15788,2024-05-14,668,8,delivered
15789,2023-06-02,268,5,delivered
15790,2023-05-04,480,13,delivered
15791,2023-09-08,308,31,delivered
15792,2024-04-02,717,13,delivered
15793,2023-06-13,756,54,processing
15794,2023-05-09,599,1,delivered
15795,2023-01-07,612,46,delivered
15796,2023-11-27,698,4,delivered
15797,2023-10-28,222,54,shipped
15798,2023-06-13,278,20,delivered
15799,2023-02-07,358,29,returned
15800,2023-10-28,685,32,processing
15801,2024-07-05,318,33,processing
15802,2024-05-15,42,14,delivered
15803,2024-08-25,67,19,processing
15804,2023-01-07,192,51,delivered
15805,2024-11-07,143,3,delivered
15806,2023-08-27,154,52,delivered
15807,2024-11-24,94,11,delivered
15808,2023-06-26,197,9,delivered
15809,2023-11-27,378,51,delivered
15810,2023-09-05,607,28,delivered
15811,2023-09-07,383,2,delivered
15812,2024-08-12,761,13,shipped
15813,2024-06-06,534,35,returned
15814,2024-11-25,566,31,processing
15815,2024-03-05,489,43,delivered
15816,2023-11-21,637,14,delivered
15817,2023-03-05,826,15,delivered
15818,2024-11-28,719,5,delivered
15819,2024-01-22,693,39,returned
15820,2024-05-05,867,34,delivered
15821,2023-10-12,787,38,processing
15822,2024-01-19,162,43,shipped
15823,2024-10-21,466,2,shipped
15824,2023-04-27,398,45,cancelled
15825,2023-07-24,278,33,delivered
15826,2023-04-17,472,27,delivered
15827,2024-07-08,141,3,processing
15828,2023-02-13,635,52,delivered
15829,2023-02-27,704,2,delivered
15830,2023-07-28,568,51,delivered
15831,2023-12-26,810,28,processing
15832,2023-10-12,247,54,delivered
15833,2023-02-01,834,30,cancelled
15834,2024-11-01,703,41,delivered
15835,2024-10-29,170,50,shipped
15836,2023-07-15,219,23,shipped
15837,2024-05-27,34,33,delivered
15838,2024-02-10,285,52,delivered
15839,2023-06-16,410,14,processing
15840,2023-07-03,407,14,shipped
15841,2023-12-10,36,50,processing
15842,2023-10-21,374,13,delivered
15843,2023-07-23,265,4,delivered
15844,2024-07-19,853,50,delivered
15845,2023-12-04,298,19,delivered
15846,2024-04-03,740,24,shipped
15847,2023-05-13,579,36,delivered
15848,2024-01-09,7,6,processing
15849,2023-08-11,23,12,delivered
15850,2024-01-04,416,9,delivered
15851,2024-06-30,535,13,processing
15852,2024-06-22,272,24,cancelled
15853,2023-09-05,69,46,cancelled
15854,2024-04-30,13,15,processing
15855,2024-10-20,266,46,shipped
15856,2024-03-13,760,50,cancelled
15857,2023-04-14,571,30,shipped
15858,2024-04-20,258,32,returned
15859,2023-03-15,720,32,delivered
15860,2024-09-02,641,34,cancelled
15861,2023-12-28,710,35,delivered
15862,2023-09-27,822,18,delivered
15863,2023-02-09,275,19,delivered
15864,2023-09-24,97,50,processing
15865,2024-09-24,28,15,delivered
15866,2023-01-15,645,22,returned
15867,2023-11-29,844,25,delivered
15868,2024-10-13,414,24,delivered
15869,2023-10-04,787,6,delivered
15870,2023-10-27,104,36,delivered
15871,2024-02-09,42,10,shipped
15872,2023-11-21,665,12,shipped
15873,2023-04-29,291,5,delivered
15874,2023-01-13,521,20,delivered
15875,2024-03-02,736,37,delivered
15876,2024-10-06,39,48,processing
15877,2023-03-16,440,18,delivered
15878,2023-05-28,38,47,delivered
15879,2023-09-17,783,40,delivered
15880,2024-07-20,109,33,processing
15881,2023-07-08,430,41,delivered
15882,2024-09-09,421,12,delivered
15883,2023-02-08,346,33,shipped
15884,2024-10-20,381,5,returned
15885,2024-01-28,504,9,shipped
15886,2024-04-06,572,33,delivered
15887,2023-09-15,574,30,delivered
15888,2024-07-01,510,46,returned
15889,2023-04-27,543,17,delivered
15890,2023-02-04,30,35,delivered
15891,2023-10-04,578,16,delivered
15892,2024-08-20,775,40,returned
15893,2024-06-12,158,19,shipped
15894,2023-12-29,161,47,shipped
15895,2024-02-05,368,2,delivered
15896,2023-04-01,359,6,delivered
15897,2024-08-11,623,42,delivered
15898,2024-07-04,550,53,delivered
15899,2024-04-04,724,45,processing
15900,2023-11-23,403,47,delivered
15901,2024-11-06,649,11,delivered
15902,2024-09-07,854,9,cancelled
15903,2024-03-27,670,27,delivered
15904,2023-09-18,134,14,shipped
15905,2024-03-08,701,35,shipped
15906,2024-02-07,677,20,cancelled
15907,2023-10-03,591,32,processing
15908,2023-08-03,252,48,shipped
15909,2023-10-12,206,8,delivered
15910,2024-02-06,148,11,delivered
15911,2023-10-27,508,2,cancelled
15912,2023-07-04,798,5,delivered
15913,2024-06-16,530,30,processing
15914,2024-01-08,191,44,delivered
15915,2023-02-17,185,41,delivered
15916,2023-09-15,406,11,delivered
15917,2024-09-11,217,16,delivered
15918,2024-06-12,88,25,returned
15919,2023-08-15,607,42,processing
15920,2024-10-18,433,25,delivered
15921,2023-02-23,274,11,shipped
15922,2024-11-03,61,1,delivered
15923,2023-06-21,82,33,processing
15924,2023-01-07,78,1,processing
15925,2023-10-31,708,52,delivered
15926,2023-09-09,321,47,delivered
15927,2024-01-13,552,9,shipped
15928,2024-07-11,884,27,returned
15929,2024-08-12,536,38,shipped
15930,2023-10-08,672,19,processing
15931,2023-10-28,266,40,processing
15932,2023-04-14,649,17,delivered
15933,2023-02-03,39,12,processing
15934,2024-03-24,108,2,delivered
15935,2023-02-15,739,8,delivered
15936,2024-05-28,581,33,processing
15937,2024-01-13,263,13,delivered
15938,2023-05-20,396,43,delivered
15939,2024-01-13,279,21,shipped
15940,2023-05-09,857,19,delivered
15941,2023-11-04,529,34,cancelled
15942,2024-07-13,334,30,returned
15943,2023-11-20,227,20,delivered
15944,2023-04-15,192,18,delivered
15945,2024-05-21,321,21,shipped
15946,2023-05-11,342,36,delivered
15947,2024-05-31,28,7,delivered
15948,2023-12-02,314,5,shipped
15949,2023-11-14,215,9,shipped
15950,2024-08-19,18,45,delivered
15951,2024-05-11,110,18,processing
15952,2023-01-24,633,47,shipped
15953,2023-07-27,493,50,delivered
15954,2024-09-01,812,1,shipped
15955,2023-01-13,576,36,delivered
15956,2024-01-17,549,45,delivered
15957,2024-05-24,515,14,processing
15958,2024-03-11,270,8,cancelled
15959,2024-06-16,135,53,delivered
15960,2024-05-22,512,37,cancelled
15961,2024-04-29,401,20,delivered
15962,2024-07-29,495,31,delivered
15963,2024-03-27,83,7,delivered
15964,2023-10-09,719,41,delivered
15965,2023-11-27,679,38,delivered
15966,2024-05-16,645,44,cancelled
15967,2024-09-05,79,43,delivered
15968,2023-07-10,308,15,delivered
15969,2023-08-28,621,49,shipped
15970,2024-10-13,26,35,delivered
15971,2024-02-09,167,17,shipped
15972,2023-05-06,685,27,delivered
15973,2024-04-09,845,21,delivered
15974,2024-11-24,543,40,shipped
15975,2024-07-30,461,54,delivered
15976,2024-06-06,151,44,delivered
15977,2023-05-26,40,45,delivered
15978,2024-09-05,800,26,delivered
15979,2024-01-04,869,44,shipped
15980,2024-09-14,772,5,delivered
15981,2023-08-19,593,33,delivered
15982,2023-02-13,340,49,delivered
15983,2023-11-30,174,5,delivered
15984,2023-07-08,587,28,cancelled
15985,2024-05-15,554,21,returned
15986,2024-10-31,97,8,delivered
15987,2024-04-28,167,2,delivered
15988,2024-09-12,198,55,delivered
15989,2023-11-14,615,37,delivered
15990,2024-06-24,440,14,delivered
15991,2024-08-13,559,34,delivered
15992,2024-05-12,678,53,shipped
15993,2023-12-22,530,44,delivered
15994,2024-03-14,514,46,returned
15995,2024-05-05,617,37,delivered
15996,2023-06-27,102,21,shipped
15997,2024-07-20,182,27,cancelled
15998,2024-10-27,721,50,delivered
15999,2023-11-22,856,18,cancelled
16000,2024-05-05,414,48,delivered
16001,2024-05-30,491,5,returned
16002,2024-04-08,216,34,returned
16003,2024-01-18,772,18,delivered
16004,2024-09-09,519,54,processing
16005,2023-11-11,719,35,delivered
16006,2023-02-12,569,26,delivered
16007,2024-08-14,542,29,delivered
16008,2024-04-16,251,41,delivered
16009,2024-08-17,733,28,shipped
16010,2023-04-07,753,6,delivered
16011,2023-01-22,684,26,processing
16012,2024-10-16,245,18,delivered
16013,2023-04-14,205,30,returned
16014,2024-07-20,488,33,delivered
16015,2024-07-30,743,32,delivered
16016,2024-05-11,858,50,shipped
16017,2023-04-02,36,26,processing
16018,2024-04-12,99,22,processing
16019,2024-09-14,369,34,delivered
16020,2023-10-25,258,55,delivered
16021,2023-10-17,501,55,delivered
16022,2023-11-07,654,49,delivered
16023,2023-02-27,720,12,delivered
16024,2024-09-16,625,22,delivered
16025,2024-08-31,612,21,delivered
16026,2024-11-29,104,24,shipped
16027,2024-02-14,479,25,shipped
16028,2024-06-09,240,2,delivered
16029,2023-05-22,368,1,delivered
16030,2024-04-12,753,10,delivered
16031,2024-03-30,291,54,delivered
16032,2024-09-22,149,34,processing
16033,2024-08-04,732,5,shipped
16034,2024-10-18,401,17,processing
16035,2024-08-31,498,1,delivered
16036,2024-08-31,594,14,cancelled
16037,2023-02-14,288,21,delivered
16038,2024-08-15,663,6,processing
16039,2024-03-01,134,11,delivered
16040,2023-09-24,797,39,delivered
16041,2023-02-09,831,20,delivered
16042,2024-04-19,454,20,delivered
16043,2023-08-18,225,21,delivered
16044,2023-11-24,637,54,cancelled
16045,2024-04-22,608,24,delivered
16046,2024-09-30,849,41,shipped
16047,2024-07-31,752,55,processing
16048,2023-11-12,826,26,shipped
16049,2023-09-29,411,3,delivered
16050,2023-06-17,374,38,returned
16051,2023-09-18,85,41,delivered
16052,2023-03-19,84,38,delivered
16053,2024-11-10,482,28,processing
16054,2024-02-06,343,10,delivered
16055,2023-03-31,272,24,shipped
16056,2023-09-04,6,40,delivered
16057,2024-01-18,464,52,delivered
16058,2024-01-09,519,48,delivered
16059,2023-01-25,14,7,returned
16060,2024-10-27,3,23,processing
16061,2023-07-12,737,23,delivered
16062,2023-01-12,817,24,delivered
16063,2023-02-23,804,31,delivered
16064,2024-02-11,487,50,delivered
16065,2023-04-07,797,50,processing
16066,2023-01-30,388,47,returned
16067,2023-09-23,487,22,processing
16068,2024-03-11,168,27,delivered
16069,2023-03-20,406,38,delivered
16070,2023-08-08,463,5,delivered
16071,2023-10-20,132,18,delivered
16072,2023-04-22,506,8,delivered
16073,2023-12-21,633,35,processing
16074,2023-03-01,236,48,delivered
16075,2023-02-02,23,49,delivered
16076,2023-12-30,614,17,delivered
16077,2023-06-23,132,12,returned
16078,2023-03-08,452,55,processing
16079,2023-10-24,274,39,delivered
16080,2024-10-02,1,22,processing
16081,2024-05-21,544,54,delivered
16082,2024-07-24,661,53,delivered
16083,2024-09-02,166,6,delivered
16084,2024-11-11,410,30,delivered
16085,2024-06-18,297,2,delivered
16086,2024-03-01,689,5,shipped
16087,2023-09-13,853,2,delivered
16088,2023-05-08,93,35,delivered
16089,2024-04-25,629,5,delivered
16090,2024-11-27,96,31,processing
16091,2023-11-24,571,17,shipped
16092,2024-05-21,141,27,delivered
16093,2023-12-13,317,31,delivered
16094,2023-10-30,563,51,delivered
16095,2023-10-15,767,10,delivered
16096,2023-12-20,603,12,delivered
16097,2023-09-14,833,54,delivered
16098,2024-06-08,305,18,processing
16099,2024-09-03,177,51,delivered
16100,2024-09-10,615,13,processing
16101,2023-06-09,654,8,shipped
16102,2024-09-19,421,35,delivered
16103,2023-08-28,30,55,shipped
16104,2023-08-05,142,44,delivered
16105,2024-05-23,715,4,shipped
16106,2023-08-02,223,46,delivered
16107,2023-02-07,505,7,delivered
16108,2023-09-19,860,21,delivered
16109,2024-05-20,830,45,delivered
16110,2023-08-17,511,44,delivered
16111,2024-03-16,3,15,delivered
16112,2024-04-07,454,34,delivered
16113,2024-05-28,551,22,processing
16114,2024-09-19,275,1,delivered
16115,2023-10-30,361,6,delivered
16116,2023-04-27,98,1,delivered
16117,2023-08-12,460,19,delivered
16118,2023-10-30,128,27,shipped
16119,2024-05-14,167,10,delivered
16120,2023-01-10,266,55,processing
16121,2023-08-10,384,14,delivered
16122,2024-06-29,857,34,delivered
16123,2024-04-14,151,41,shipped
16124,2024-05-27,248,32,delivered
16125,2024-07-22,571,3,delivered
16126,2024-07-02,218,51,delivered
16127,2024-04-22,595,46,delivered
16128,2023-11-04,102,16,delivered
16129,2024-11-19,660,39,delivered
16130,2024-02-03,756,33,delivered
16131,2023-05-22,300,5,shipped
16132,2023-07-24,786,35,processing
16133,2024-04-30,48,17,shipped
16134,2024-10-09,331,23,shipped
16135,2023-05-06,762,26,shipped
16136,2023-02-27,729,46,returned
16137,2024-09-09,235,48,delivered
16138,2024-10-02,513,7,delivered
16139,2023-07-13,97,41,delivered
16140,2023-09-22,775,7,delivered
16141,2024-04-07,351,15,delivered
16142,2023-08-19,90,30,delivered
16143,2024-09-06,199,20,delivered
16144,2023-03-17,100,3,returned
16145,2023-01-27,430,22,returned
16146,2023-05-26,152,48,shipped
16147,2023-07-20,581,54,delivered
16148,2023-03-21,726,50,processing
16149,2023-02-15,108,7,processing
16150,2024-06-12,164,31,cancelled
16151,2023-04-25,451,49,shipped
16152,2024-10-01,818,50,delivered
16153,2023-09-15,248,3,delivered
16154,2024-04-14,485,54,cancelled
16155,2023-06-07,442,43,delivered
16156,2023-06-18,814,55,delivered
16157,2024-02-07,710,46,delivered
16158,2024-01-28,500,17,delivered
16159,2024-06-22,279,51,cancelled
16160,2024-06-14,524,22,delivered
16161,2024-04-14,668,52,delivered
16162,2023-11-11,186,37,returned
16163,2024-09-15,748,3,delivered
16164,2024-03-11,829,48,processing
16165,2024-11-24,488,30,delivered
16166,2024-07-27,224,24,shipped
16167,2023-02-01,500,33,delivered
16168,2023-08-13,546,43,delivered
16169,2024-02-05,862,10,delivered
16170,2024-05-20,101,7,returned
16171,2024-01-21,766,16,delivered
16172,2024-07-04,274,32,delivered
16173,2023-07-17,888,2,processing
16174,2023-05-09,675,8,delivered
16175,2023-02-07,432,15,shipped
16176,2024-02-06,549,48,shipped
16177,2024-04-27,512,3,delivered
16178,2023-08-17,809,20,delivered
16179,2024-03-05,390,34,cancelled
16180,2023-02-06,211,47,delivered
16181,2023-03-11,896,46,delivered
16182,2024-05-06,86,53,shipped
16183,2023-09-15,505,41,delivered
16184,2024-04-14,480,4,shipped
16185,2024-08-05,603,23,delivered
16186,2024-08-19,763,8,processing
16187,2023-05-01,208,10,delivered
16188,2023-12-07,295,49,delivered
16189,2024-05-28,772,38,processing
16190,2024-06-25,820,5,delivered
16191,2024-07-03,625,10,delivered
16192,2023-06-09,275,26,processing
16193,2023-05-15,604,49,shipped
16194,2024-02-18,377,16,delivered
16195,2024-06-02,785,23,delivered
16196,2023-08-12,173,17,processing
16197,2023-03-15,130,28,delivered
16198,2024-05-16,898,18,cancelled
16199,2023-07-29,600,52,delivered
16200,2023-04-27,758,41,processing
16201,2023-04-14,567,11,delivered
16202,2023-08-09,859,34,delivered
16203,2024-02-19,4,46,delivered
16204,2023-09-08,496,15,delivered
16205,2023-01-15,379,1,delivered
16206,2023-03-09,356,33,delivered
16207,2023-07-23,468,9,processing
16208,2024-04-06,396,44,delivered
16209,2023-03-10,438,17,returned
16210,2024-01-28,828,15,delivered
16211,2023-03-25,541,4,shipped
16212,2023-05-29,701,37,processing
16213,2023-05-01,46,46,cancelled
16214,2023-02-17,609,6,delivered
16215,2024-04-14,49,6,shipped
16216,2023-11-21,120,19,delivered
16217,2024-08-04,658,23,delivered
16218,2023-03-11,844,30,shipped
16219,2023-04-12,761,1,delivered
16220,2023-08-03,74,9,delivered
16221,2024-06-20,408,22,delivered
16222,2023-08-03,495,1,delivered
16223,2023-10-13,273,36,delivered
